SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
STARPAPER,EQ,130,130,122.85,124.2,124.4,129.15,135485,17104225.35,29-JAN-2020,3158,INE733A01018,
SUMEETINDS,BE,1.85,1.85,1.75,1.75,1.75,1.8,8185,14477.45,30-JAN-2020,22,INE235C01010,
SURYALAXMI,EQ,22,22,18.55,20.2,21.5,19.8,9884,190863.75,31-JAN-2020,163,INE713B01026,
STCINDIA,EQ,47.8,48.75,46.65,47.6,47.8,47.75,14309,688005,29-JAN-2020,400,INE655A01013,
SUMICHEM,BE,231,232.25,227,232.25,232.25,221.2,201654,46698722.95,30-JAN-2020,1497,INE258G01013,
SURYAROSNI,EQ,182.45,184,176,179.15,180,179.65,89875,16113043.4,31-JAN-2020,1877,INE335A01012,
STEELCITY,EQ,36.5,36.5,35.3,35.8,36.1,35.7,1947,69868.2,29-JAN-2020,40,INE395H01011,
SUMIT,BE,17.3,17.3,17.1,17.1,17.1,18,735,12608.5,30-JAN-2020,13,INE748Z01013,
SUTLEJTEX,EQ,34.9,35.3,34,34.15,34,34,7295,249205.25,31-JAN-2020,52,INE645H01027,
STEELXIND,BE,26,27.7,25.65,27.05,27.3,26.8,31458,849370.75,29-JAN-2020,71,INE503B01013,
SUMMITSEC,EQ,425,430.15,416,424.1,420,425.25,4343,1861858.6,30-JAN-2020,312,INE519C01017,
SUVEN,BE,23.35,23.35,23.35,23.35,23.35,22.25,468,10927.8,31-JAN-2020,9,INE495B01038,
STEL,EQ,68.8,70.85,68.2,68.7,69.2,69.1,6444,444463.25,29-JAN-2020,153,INE577L01016,
SUNCLAYLTD,EQ,2325,2325,2260,2268.05,2274,2252.05,620,1412573.7,30-JAN-2020,170,INE105A01035,
SUZLON,EQ,2.45,2.45,2.35,2.4,2.4,2.4,5111856,12190160.8,31-JAN-2020,3827,INE040H01021,
STERTOOLS,EQ,226.05,228,219.95,223.5,223.75,225.85,8340,1867451.9,29-JAN-2020,525,INE334A01023,
SUNDARAM,EQ,1.95,2,1.85,2,2,1.95,291077,569175.1,30-JAN-2020,494,INE108E01023,
SVLL,SM,101.9,101.9,101.9,101.9,101.9,102.15,1000,101900,31-JAN-2020,1,INE00CE01017,
STINDIA,EQ,4.3,4.4,4,4.3,4.4,4.2,1002,4294.9,29-JAN-2020,9,INE090C01019,
SUNDARMFIN,EQ,1668,1668,1635.05,1662.15,1662.9,1648,53200,88137792.45,30-JAN-2020,3326,INE660A01013,
SWANENERGY,EQ,115,116,110.1,111.4,110.1,113.75,42265,4745127.95,31-JAN-2020,1830,INE665A01038,
STRTECH,EQ,130.9,131.6,127.2,129.1,128.5,130,784714,101907826.7,29-JAN-2020,8304,INE089C01029,
SUNDARMHLD,EQ,70,70,68,69.1,68.55,69.65,8514,586996.7,30-JAN-2020,188,INE202Z01029,
SWARAJENG,EQ,1258.35,1303.15,1223.25,1236.25,1233,1265,1841,2308543.3,31-JAN-2020,310,INE277A01016,
SUBCAPCITY,BE,8.4,8.4,8.4,8.4,8.4,8.8,92,772.8,29-JAN-2020,1,INE845C01016,
SUNDRMBRAK,EQ,327,327,298.9,312.85,313,318.4,5333,1652909.1,30-JAN-2020,351,INE073D01013,
SWELECTES,EQ,144,150,138,142.95,145,145.95,4757,672062.45,31-JAN-2020,253,INE409B01013,
SUBEX,EQ,6.25,6.4,6.25,6.35,6.4,6.25,420239,2645216.95,29-JAN-2020,217,INE754A01014,
SUNDRMFAST,EQ,511.5,515,494.6,512.45,510.05,516.5,69630,35294397.85,30-JAN-2020,3712,INE387A01021,
SWSOLAR,EQ,298,300,286.75,293.25,293.5,294.7,63238,18453781.4,31-JAN-2020,1604,INE00M201021,
SUBROS,EQ,272,272,255.6,257.8,257.95,269.9,58688,15283961.6,29-JAN-2020,2972,INE287B01021,
SUNFLAG,EQ,40.15,40.2,39.35,39.8,39.85,40.1,87076,3468105,30-JAN-2020,682,INE947A01014,
SYMPHONY,EQ,1255,1255,1212,1215.8,1212.05,1241.9,14468,17681535.6,31-JAN-2020,2549,INE225D01027,
SUDARSCHEM,EQ,476.2,485,475.6,477.4,475.6,475.1,103916,49840907.1,29-JAN-2020,4054,INE659A01023,
SUNPHARMA,EQ,451.5,453.75,440.3,442.1,441.95,450.1,3486193,1544919555.4,30-JAN-2020,53746,INE044A01036,
SYNCOM,EQ,0.7,0.8,0.7,0.8,0.8,0.75,6030,4279.25,31-JAN-2020,13,INE602K01014,
SUJANAUNI,BE,0.15,0.2,0.1,0.15,0.15,0.15,144332,20269.6,29-JAN-2020,46,INE216G01011,
SUNTECK,EQ,402,402,394.55,398.3,394.55,399.45,107011,42513313.95,30-JAN-2020,1739,INE805D01034,
SYNDIBANK,EQ,25.55,25.65,24,24.6,24.2,25.5,1728512,43270071.35,31-JAN-2020,3409,INE667A01018,
SUMEETINDS,BE,1.85,1.85,1.8,1.8,1.8,1.85,12054,21798.7,29-JAN-2020,39,INE235C01010,
SUNTV,EQ,491.8,494,483.05,485.95,486,492.1,1237348,602871095.85,30-JAN-2020,13998,INE424H01027,
SYNGENE,EQ,311.5,315,310.25,314.05,313.1,309.7,78761,24660013.6,31-JAN-2020,2164,INE398R01022,
SUMICHEM,BE,221.2,221.2,211.15,221.2,221.2,210.7,411876,90707199.2,29-JAN-2020,2296,INE258G01013,
SUPERHOUSE,EQ,92.3,95.8,91.55,94.05,95.35,93.7,2928,275148.8,30-JAN-2020,74,INE712B01010,
TAINWALCHM,EQ,77.1,77.1,68.1,68.8,68.3,78.5,70905,5035174.05,31-JAN-2020,1180,INE123C01018,
SUMIT,BE,18.9,18.9,17.2,18,18,18,1505,27219.35,29-JAN-2020,23,INE748Z01013,
SUPERSPIN,BE,3.5,3.8,3.5,3.8,3.8,3.65,11352,42389.2,30-JAN-2020,36,INE662A01027,
TAJGVK,EQ,187.4,189.5,176.45,178.75,177.95,185.1,26655,4856189.7,31-JAN-2020,1128,INE586B01026,
SUMMITSEC,EQ,427.75,440,418.05,425.25,430,431.85,4428,1883571.6,29-JAN-2020,253,INE519C01017,
SUPPETRO,EQ,192.5,192.5,186.5,189,189,188.35,3769,709844.65,30-JAN-2020,160,INE663A01017,
TAKE,EQ,96,96.4,95,95.3,95.45,95.1,77592,7411543.25,31-JAN-2020,1234,INE142I01023,
SUNCLAYLTD,EQ,2285.1,2297.65,2230,2252.05,2245.1,2284.55,497,1119084.6,29-JAN-2020,178,INE105A01035,
SUPRAJIT,EQ,206,206,199.25,204.1,205,203.15,73450,14971868.05,30-JAN-2020,7347,INE399C01030,
TALBROAUTO,EQ,133.05,134.65,125.45,133.3,134,131.2,6759,888640.15,31-JAN-2020,376,INE187D01011,
SUNDARAM,EQ,1.7,2,1.7,1.95,1.95,1.8,953411,1852124.15,29-JAN-2020,710,INE108E01023,
SUPREMEENG,SM,27.5,28.25,27.5,28.25,28.25,26.95,16000,446200,30-JAN-2020,4,INE319Z01013,
TALWALKARS,EQ,2.75,2.75,2.65,2.65,2.65,2.75,35573,94436.05,31-JAN-2020,91,INE502K01016,
SUNDARMFIN,EQ,1660,1669,1631.75,1648,1650,1656.6,11622,19109869.75,29-JAN-2020,1918,INE660A01013,
SUPREMEIND,EQ,1364.9,1383,1340.25,1379.4,1368.15,1352.8,59557,81308066.65,30-JAN-2020,4653,INE195A01028,
TALWGYM,EQ,2.15,2.25,2.15,2.15,2.15,2.25,62623,134974.5,31-JAN-2020,77,INE627Z01019,
SUNDARMHLD,EQ,69.55,75,69.3,69.65,69.95,69.1,32325,2284924.7,29-JAN-2020,325,INE202Z01029,
SUPREMEINF,BE,23.35,23.35,21.15,21.15,21.15,22.25,36809,830223.8,30-JAN-2020,123,INE550H01011,
TANLA,EQ,78.85,78.85,75.35,76.6,76.8,77.15,102306,7822563.3,31-JAN-2020,817,INE483C01032,
SUNDRMBRAK,EQ,328.95,328.95,315,318.4,319,318.55,2385,761667,29-JAN-2020,155,INE073D01013,
SURANASOL,BE,8.5,9,8.45,8.65,8.55,8.75,10680,92328,30-JAN-2020,49,INE272L01022,
TANTIACONS,BE,1.95,1.95,1.95,1.95,1.95,1.9,4285,8355.75,31-JAN-2020,10,INE388G01018,
SUNDRMFAST,EQ,516,524,511.1,516.5,519,515.55,62272,32183294.2,29-JAN-2020,3831,INE387A01021,
SURANAT&P,EQ,4.1,4.1,3.8,3.9,3.8,4,3743,14682.65,30-JAN-2020,27,INE130B01031,
TARACHAND,SM,37.5,40,37.45,38.75,40,42,12000,461500,31-JAN-2020,6,INE555Z01012,
SUNFLAG,EQ,40.7,41.2,39.55,40.1,40.2,39.35,202160,8160109.55,29-JAN-2020,1071,INE947A01014,
SURANI,SM,29.2,29.2,29.2,29.2,29.2,27.5,2000,58400,30-JAN-2020,1,INE01ZJ01015,
TARAPUR,BE,3.65,3.7,3.65,3.65,3.65,3.7,5204,19224.6,31-JAN-2020,10,INE747K01017,
SUNPHARMA,EQ,454.85,456.75,449.45,450.1,450.45,452.9,3103817,1405526081.8,29-JAN-2020,52139,INE044A01036,
SURYALAXMI,EQ,21.2,21.2,19.55,19.8,19.6,20.85,3007,60567.1,30-JAN-2020,99,INE713B01026,
TARMAT,EQ,24.8,24.8,23.5,23.85,24.2,23,3817,91072.3,31-JAN-2020,41,INE924H01018,
SUNTECK,EQ,404.9,404.9,395.25,399.45,398.5,401.45,149545,59807714.3,29-JAN-2020,3465,INE805D01034,
SURYAROSNI,EQ,181,182.95,178.3,179.65,179,181.5,50859,9176489.6,30-JAN-2020,1220,INE335A01012,
TASTYBITE,EQ,8490,8490,8110.05,8214.1,8200,8291.45,485,3977686.95,31-JAN-2020,172,INE488B01017,
SUNTV,EQ,493.25,498,488,492.1,490.3,493.25,1574731,774287968.85,29-JAN-2020,17130,INE424H01027,
SUTLEJTEX,EQ,34.15,35.05,33.95,34,34,34.65,32342,1099688.3,30-JAN-2020,82,INE645H01027,
TATACAPHSG,N4,1005,1005.5,1005,1005.25,1005.5,1005,6,6031.5,31-JAN-2020,2,INE033L07GO5,
SUPERHOUSE,EQ,96.6,97.4,90,93.7,93.2,96.3,12948,1207868.65,29-JAN-2020,302,INE712B01010,
SUVEN,BE,22.25,22.25,22.25,22.25,22.25,21.2,1973,43899.25,30-JAN-2020,16,INE495B01038,
TATACAPHSG,N6,1000,1000,997.05,997.05,997.05,997.8,35,34988.95,31-JAN-2020,3,INE033L07GQ0,
SUPERSPIN,BE,3.7,3.7,3.55,3.65,3.65,3.7,1626,5928.65,29-JAN-2020,10,INE662A01027,
SUZLON,EQ,2.5,2.5,2.4,2.4,2.4,2.45,5484824,13275817.05,30-JAN-2020,5243,INE040H01021,
TATACHEM,EQ,761,762.3,748,751.2,751.95,757.9,518351,390011703.15,31-JAN-2020,12799,INE092A01019,
SUPPETRO,EQ,187.35,189.9,186.4,188.35,186.45,186.25,7471,1409331.15,29-JAN-2020,245,INE663A01017,
SVLL,SM,102.15,102.15,102.15,102.15,102.15,101.45,1000,102150,30-JAN-2020,1,INE00CE01017,
TATACOFFEE,EQ,100.5,100.8,97.4,98.1,98,99.95,563321,55506390,31-JAN-2020,5039,INE493A01027,
SUPRAJIT,EQ,202,205,201.25,203.15,201.85,203.9,38161,7772089.5,29-JAN-2020,3900,INE399C01030,
SWANENERGY,EQ,115.4,118.65,111.1,113.75,114,115.7,71093,8164755.75,30-JAN-2020,2838,INE665A01038,
TATACOMM,EQ,418,422.95,410.9,416.4,413,419.25,35013,14667667.25,31-JAN-2020,1328,INE151A01013,
SUPREMEENG,SM,24,28.5,23.6,26.95,28.5,24.5,92000,2290200,29-JAN-2020,13,INE319Z01013,
SWARAJENG,EQ,1266.45,1290,1241.6,1265,1280,1266.6,4038,5069781.25,30-JAN-2020,424,INE277A01016,
TATAELXSI,EQ,957.95,966.5,941.8,949.2,950.4,957.55,318313,303741636.4,31-JAN-2020,17961,INE670A01012,
SUPREMEIND,EQ,1359.9,1364,1340.3,1352.8,1354.05,1350.2,21498,29086255.4,29-JAN-2020,1745,INE195A01028,
SWELECTES,EQ,146.4,149.75,144,145.95,146,146.6,3772,550848.45,30-JAN-2020,138,INE409B01013,
TATAGLOBAL,EQ,382.6,386.65,380,383.4,384,381.6,2681230,1027993355,31-JAN-2020,23054,INE192A01025,
SUPREMEINF,BE,22.25,22.25,22.25,22.25,22.25,21.2,3299,73402.75,29-JAN-2020,16,INE550H01011,
SWSOLAR,EQ,301,301.95,293.2,294.7,293.2,299.35,53076,15705749.2,30-JAN-2020,1375,INE00M201021,
TATAINVEST,EQ,920.05,925,891.6,900,895,918.95,35592,32445545.3,31-JAN-2020,2276,INE672A01018,
SURANASOL,BE,8.5,9.1,8.5,8.75,8.75,8.7,30072,263518,29-JAN-2020,81,INE272L01022,
SYMPHONY,EQ,1271.35,1271.35,1230.05,1241.9,1244,1266.85,25790,32101338.65,30-JAN-2020,2832,INE225D01027,
TATAMETALI,EQ,623,624,607.5,619.45,623,618.1,18879,11638458.95,31-JAN-2020,1987,INE056C01010,
SURANAT&P,EQ,4.55,4.55,4,4,4,4.1,22252,90962.8,29-JAN-2020,49,INE130B01031,
SYNCOM,EQ,0.75,0.75,0.75,0.75,0.75,0.75,2218,1663.5,30-JAN-2020,4,INE602K01014,
TATAMOTORS,EQ,186.3,188.35,175.95,176.6,176.9,186.2,75621897,13622583612.15,31-JAN-2020,308408,INE155A01022,
SUREVIN,SM,71.25,71.25,71.25,71.25,71.25,75,1000,71250,29-JAN-2020,1,INE082W01014,
SYNDIBANK,EQ,26.05,26.05,25.4,25.5,25.5,25.9,811051,20804600.35,30-JAN-2020,1977,INE667A01018,
TATAMTRDVR,EQ,78.3,78.3,73.5,74.35,73.9,77.6,3813549,288263798.1,31-JAN-2020,14444,IN9155A01020,
SURYALAXMI,EQ,20.6,21,20,20.85,21,20.35,6605,136578.55,29-JAN-2020,79,INE713B01026,
SYNGENE,EQ,312.15,314.55,308.2,309.7,309.5,312.65,87125,27070919.15,30-JAN-2020,6262,INE398R01022,
TATAPOWER,EQ,60.5,60.6,57.6,58.1,57.8,60.3,7977888,469407589.45,31-JAN-2020,17929,INE245A01021,
SURYAROSNI,EQ,183.9,186.4,181.1,181.5,182,182.15,44582,8164280.25,29-JAN-2020,1093,INE335A01012,
TAINWALCHM,EQ,76,83.5,74,78.5,79,70.2,443287,34918155.6,30-JAN-2020,6981,INE123C01018,
TATASTEEL,E1,56.4,57.4,55.1,55.5,55.75,56.35,78606,4405411.45,31-JAN-2020,600,IN9081A01010,
SUTLEJTEX,EQ,35.45,35.5,34.1,34.65,34.9,34.15,8450,291150.05,29-JAN-2020,94,INE645H01027,
TAJGVK,EQ,190.3,190.3,185,185.1,185,191.5,45123,8430003.15,30-JAN-2020,1328,INE586B01026,
TATASTEEL,EQ,453,454.25,436.45,438.7,438.5,448.55,10738727,4773521334,31-JAN-2020,105534,INE081A01012,
SUVEN,BE,21.2,21.2,21.2,21.2,21.2,20.2,1114,23616.8,29-JAN-2020,22,INE495B01038,
TAKE,EQ,99.35,99.35,94.4,95.1,95.55,98.3,114715,10958485.35,30-JAN-2020,1776,INE142I01023,
TATASTLBSL,EQ,28.7,28.8,27.85,28,27.95,28.45,581887,16434144,31-JAN-2020,1361,INE824B01021,
SUZLON,EQ,2.4,2.5,2.4,2.45,2.5,2.4,7542867,18489096.7,29-JAN-2020,5725,INE040H01021,
TALBROAUTO,EQ,133.05,136.35,129.1,131.2,131,134.25,11141,1471461.75,30-JAN-2020,309,INE187D01011,
TATASTLLP,EQ,400.4,400.4,390,394.3,394.95,396.9,23371,9228889.4,31-JAN-2020,1211,INE674A01014,
SVLL,SM,101.45,101.45,101.45,101.45,101.45,101.05,1000,101450,29-JAN-2020,1,INE00CE01017,
TALWALKARS,EQ,2.75,2.9,2.75,2.75,2.75,2.85,110879,311686.85,30-JAN-2020,101,INE502K01016,
TBZ,EQ,38.6,38.6,36.05,36.35,36.5,37.5,36869,1363025.6,31-JAN-2020,590,INE760L01018,
SWANENERGY,EQ,116.8,120,115,115.7,116.4,116.8,66948,7858270.85,29-JAN-2020,1238,INE665A01038,
TALWGYM,EQ,2.45,2.45,2.25,2.25,2.25,2.35,35589,80275.25,30-JAN-2020,60,INE627Z01019,
TCFSL,NB,1040.5,1040.5,1038,1038.34,1038,1038.21,325,337587.6,31-JAN-2020,11,INE306N07KD6,
SWARAJENG,EQ,1280,1300,1226,1266.6,1262,1311.65,16725,21061780.8,29-JAN-2020,1312,INE277A01016,
TANLA,EQ,79.75,79.75,76.1,77.15,77.4,79.25,199221,15442481.5,30-JAN-2020,1311,INE483C01032,
TCFSL,ND,1046.5,1046.5,1046.5,1046.5,1046.5,1044.15,20,20930,31-JAN-2020,2,INE306N07KF1,
SWELECTES,EQ,148,152.9,144.05,146.6,147,148.95,5307,790669.9,29-JAN-2020,317,INE409B01013,
TANTIACONS,BE,1.9,1.9,1.8,1.9,1.9,1.85,2894,5398.6,30-JAN-2020,10,INE388G01018,
TCFSL,NF,1065.15,1067.51,1065.02,1066.15,1065.02,1066.1,262,279231.3,31-JAN-2020,8,INE306N08292,
SWSOLAR,EQ,298,303.75,298,299.35,299,298.2,48964,14746146.75,29-JAN-2020,1450,INE00M201021,
TARMAT,EQ,25.1,25.1,23,23,23,23.75,1338,31461.65,30-JAN-2020,45,INE924H01018,
TCFSL,NJ,1035,1035,1035,1035,1035,1035,12,12420,31-JAN-2020,3,INE306N07LK9,
SYMPHONY,EQ,1284,1284,1261.8,1266.85,1265,1275.2,30685,38941211.7,29-JAN-2020,2796,INE225D01027,
TASTYBITE,EQ,8425,8540,8005,8291.45,8400,8451.2,1729,14259359,30-JAN-2020,764,INE488B01017,
TCI,EQ,272.55,272.6,266,267.05,266.9,271.65,9540,2573066.55,31-JAN-2020,593,INE688A01022,
SYNCOM,EQ,0.75,0.75,0.75,0.75,0.75,0.8,8901,6675.75,29-JAN-2020,22,INE602K01014,
TATACAPHSG,N2,1000,1000,999,999,999,1003,170,169965,30-JAN-2020,6,INE033L07GM9,
TCIDEVELOP,EQ,367.5,369.9,365.5,367.85,365.5,374.95,506,185496.7,31-JAN-2020,20,INE662L01016,
SYNDIBANK,EQ,26.45,26.75,25.65,25.9,26,26.35,702581,18406687.95,29-JAN-2020,1906,INE667A01018,
TATACAPHSG,N6,998.25,998.99,997.8,997.8,997.8,998,420,419307.2,30-JAN-2020,15,INE033L07GQ0,
TCIEXP,EQ,858,894,858,889.6,887,866.85,43381,38242209.9,31-JAN-2020,3870,INE586V01016,
SYNGENE,EQ,312.2,317.9,309.45,312.65,312.6,315.8,324752,101830255.1,29-JAN-2020,3559,INE398R01022,
TATACAPHSG,N8,1004.99,1004.99,1004.69,1004.74,1004.74,1004.8,1050,1055059,30-JAN-2020,12,INE033L07GS6,
TCIFINANCE,EQ,8.45,8.45,7.9,7.95,8,8.1,3677,29495.5,31-JAN-2020,38,INE911B01018,
TAINWALCHM,EQ,56.55,70.2,56.55,70.2,70.2,58.5,44504,3052559.05,29-JAN-2020,518,INE123C01018,
TATACAPHSG,NA,1000,1000,1000,1000,1000,1000.01,200,200000,30-JAN-2020,1,INE033L07GU2,
TCNSBRANDS,EQ,596.25,609.9,573.5,575.2,577.9,593.9,5667,3292190.15,31-JAN-2020,566,INE778U01029,
TAJGVK,EQ,188.95,198,185,191.5,188,188,369232,71591006.45,29-JAN-2020,6657,INE586B01026,
TATACHEM,EQ,760.65,763.7,754,757.9,759,757.55,524562,398275038.1,30-JAN-2020,9821,INE092A01019,
TCPLPACK,EQ,287.35,309.8,287.35,306.4,305,295,6347,1917849.7,31-JAN-2020,515,INE822C01015,
TAKE,EQ,99.5,100.6,98,98.3,98.5,98.95,106949,10576971.5,29-JAN-2020,1623,INE142I01023,
TATACOFFEE,EQ,103.95,104,99.05,99.95,99.75,103.35,922432,92983221.3,30-JAN-2020,7168,INE493A01027,
TCS,EQ,2139.4,2144.35,2071.6,2079.05,2082.4,2137.85,3287223,6897092272.7,31-JAN-2020,131558,INE467B01029,
TALBROAUTO,EQ,135.15,137.95,132.55,134.25,133.8,135.05,7384,1001245.25,29-JAN-2020,414,INE187D01011,
TATACOMM,EQ,438.5,438.5,415,419.25,418.4,427.1,52832,22416553.05,30-JAN-2020,2760,INE151A01013,
TDPOWERSYS,EQ,139.95,140,136,136.25,136.25,137.5,7445,1015005.1,31-JAN-2020,63,INE419M01019,
TALWALKARS,EQ,2.95,3,2.85,2.85,2.85,2.95,157746,458351.15,29-JAN-2020,168,INE502K01016,
TATAELXSI,EQ,938,962,935,957.55,956,932.6,695800,660473341.25,30-JAN-2020,43751,INE670A01012,
TEAMLEASE,EQ,2510,2599,2510,2585.25,2584,2525.05,36640,94510085.55,31-JAN-2020,2367,INE985S01024,
TALWGYM,EQ,2.4,2.5,2.35,2.35,2.35,2.45,67649,160506.2,29-JAN-2020,96,INE627Z01019,
TATAGLOBAL,EQ,385.7,385.8,380.15,381.6,381.9,383.45,2297423,879072423.8,30-JAN-2020,21962,INE192A01025,
TECHM,EQ,796.85,802.5,783,796.6,800,791.35,3081521,2449207466.05,31-JAN-2020,62114,INE669C01036,
TANLA,EQ,76,80.3,75.95,79.25,78.9,76.75,429097,33989780.25,29-JAN-2020,2557,INE483C01032,
TATAINVEST,EQ,889,944,888.2,918.95,913.95,876.95,272176,251496964.05,30-JAN-2020,12827,INE672A01018,
TECHNOE,EQ,295.05,303.9,291,299.55,299.95,296.65,7407,2212282.25,31-JAN-2020,562,INE285K01026,
TARMAT,EQ,24.05,25.35,23.65,23.75,24.9,24.5,3703,88815.3,29-JAN-2020,60,INE924H01018,
TATAMETALI,EQ,620,624.65,603,618.1,618,616.6,26558,16288556.65,30-JAN-2020,2297,INE056C01010,
TECHNOFAB,BE,20.2,21.95,20.2,21.75,21.8,21,1500,32215.75,31-JAN-2020,12,INE509K01011,
TASTYBITE,EQ,8455.05,8569.95,8425,8451.2,8436,8485.95,259,2199200.5,29-JAN-2020,136,INE488B01017,
TATAMOTORS,EQ,190.95,192.55,184.25,186.2,186.3,188.05,70900581,13340638383.2,30-JAN-2020,291552,INE155A01022,
TEJASNET,EQ,82.55,82.85,80.55,81.25,81.6,81.2,30159,2457754.4,31-JAN-2020,626,INE010J01012,
TATACAPHSG,N2,1003,1003,1003,1003,1003,1002.5,65,65195,29-JAN-2020,2,INE033L07GM9,
TATAMTRDVR,EQ,80,80.3,76.55,77.6,77.05,77.6,14514808,1131229656.75,30-JAN-2020,41627,IN9155A01020,
TERASOFT,EQ,24.1,26.75,24.1,26.25,26.45,26.2,3129,81128.1,31-JAN-2020,74,INE482B01010,
TATACAPHSG,N4,1005,1005,1005,1005,1005,1000.39,401,403005,29-JAN-2020,7,INE033L07GO5,
TATAPOWER,EQ,60.65,61.55,59,60.3,59.85,60.9,15197956,916948458.1,30-JAN-2020,29810,INE245A01021,
TEXINFRA,EQ,47.5,48.95,46.6,47.3,47.45,48.5,45639,2162021.1,31-JAN-2020,592,INE435C01024,
TATACAPHSG,N6,998,998.1,998,998,998,998.01,517,515976,29-JAN-2020,24,INE033L07GQ0,
TATASTEEL,E1,56.85,58.4,55.15,56.35,56,56.85,103954,5853138.45,30-JAN-2020,767,IN9081A01010,
TEXMOPIPES,EQ,16,17.6,15.35,15.65,15.9,15.65,302907,5065006.8,31-JAN-2020,1517,INE141K01013,
TATACAPHSG,N8,1004.8,1004.8,1004.8,1004.8,1004.8,1005,150,150720,29-JAN-2020,1,INE033L07GS6,
TATASTEEL,EQ,451.9,454.45,441.4,448.55,448.2,452.2,14652016,6554832560.05,30-JAN-2020,131714,INE081A01012,
TEXRAIL,EQ,42.05,42.3,37.1,37.95,37.85,42.35,1862243,72960966.3,31-JAN-2020,9644,INE621L01012,
TATACAPHSG,NA,1000.28,1000.28,1000.01,1000.01,1000.01,1000.28,200,200055.46,29-JAN-2020,4,INE033L07GU2,
TATASTLBSL,EQ,28.6,28.8,27.9,28.45,28.45,28.65,903280,25629220.75,30-JAN-2020,1622,INE824B01021,
TFCILTD,EQ,71.8,74,71.2,73.15,72.15,70.6,342509,24935868.25,31-JAN-2020,2169,INE305A01015,
TATACHEM,EQ,751,771.15,751,757.55,759,748.95,887086,675341997.25,29-JAN-2020,16451,INE092A01019,
TATASTLLP,EQ,412.2,414,393,396.9,396.75,408,35427,14203530.3,30-JAN-2020,2288,INE674A01014,
TFL,BE,4.5,4.5,4.25,4.35,4.35,4.4,2240,9671.5,31-JAN-2020,6,INE804H01012,
TATACOFFEE,EQ,106.1,107.8,102.6,103.35,103.6,99.35,3954625,412814397.2,29-JAN-2020,25959,INE493A01027,
TBZ,EQ,38.45,38.5,37.15,37.5,37.25,38,18490,700171.05,30-JAN-2020,319,INE760L01018,
TGBHOTELS,EQ,3.9,4.05,3.9,4.05,4.05,3.9,7317,29344.55,31-JAN-2020,28,INE797H01018,
TATACOMM,EQ,433.15,441.85,422.2,427.1,425,437.15,97027,41943200.5,29-JAN-2020,3231,INE151A01013,
TCFSL,NA,1030,1030,1030,1030,1030,1030,260,267800,30-JAN-2020,3,INE306N07KC8,
THANGAMAYL,EQ,368.9,381.8,342.25,349.85,347.7,360.65,1415,508110.85,31-JAN-2020,277,INE085J01014,
TATAELXSI,EQ,950,961.9,925,932.6,928.15,947.2,305850,287595391.45,29-JAN-2020,18476,INE670A01012,
TCFSL,NB,1037.5,1040,1037.5,1038.21,1038.5,1037.22,344,357111.5,30-JAN-2020,12,INE306N07KD6,
THEINVEST,EQ,121.35,121.35,115,117.15,115.4,118.2,1567,184833.9,31-JAN-2020,78,INE924D01017,
TATAGLOBAL,EQ,384.9,393.3,382.25,383.45,383.95,380.7,6500722,2519771364,29-JAN-2020,63947,INE192A01025,
TCFSL,ND,1042.05,1045,1042.05,1044.15,1044.15,1046.1,331,345866.55,30-JAN-2020,6,INE306N07KF1,
THEJO,SM,503.95,504,503.95,504,504,500,800,403190,31-JAN-2020,4,INE121N01019,
TATAINVEST,EQ,880,893.95,875.1,876.95,876.55,872.25,14094,12414743,29-JAN-2020,975,INE672A01018,
TCFSL,NF,1075,1076.3,1066.1,1066.1,1066.1,1162.05,105,112718.45,30-JAN-2020,7,INE306N08292,
THEMISMED,BE,395,402,393.3,393.65,395,401.3,637,252901.5,31-JAN-2020,29,INE083B01016,
TATAMETALI,EQ,623.6,627,615,616.6,615,619.8,15615,9682296.65,29-JAN-2020,1357,INE056C01010,
TCFSL,NH,1033,1033,1033,1033,1033,1031,45,46485,30-JAN-2020,2,INE306N07LI3,
THERMAX,EQ,1050,1089,1040.1,1069.3,1085,1049.95,111214,118239125.65,31-JAN-2020,8897,INE152A01029,
TATAMOTORS,EQ,178.8,188.9,178.55,188.05,188.1,176.1,61585660,11391013391.1,29-JAN-2020,283929,INE155A01022,
TCFSL,NJ,1026.51,1035,1026.51,1035,1035,1034.55,10,10309.53,30-JAN-2020,3,INE306N07LK9,
THIRUSUGAR,BZ,4.05,4.05,4.05,4.05,4.05,4.05,438,1773.9,31-JAN-2020,3,INE409A01015,
TATAMTRDVR,EQ,74.85,78,74.6,77.6,77.6,74.15,8841547,680476466,29-JAN-2020,32957,IN9155A01020,
TCI,EQ,286,288.4,268.05,271.65,268.2,278.9,107318,30139712.45,30-JAN-2020,2220,INE688A01022,
